19,26.4025,35.7381,40.429,1233.6654,0.522,68.3754,3,0.2158,0.0156,2019.513,1514.6499,0,0.9988,1,0
20,27.8536,32.1667,41.0213,198.5454,0,66.1011,4,0.1505,-0.0803,2278.8503,1882.2758,0,0.9887,2,0
21,13.6689,14.2857,11.0094,49.8029,0.275,63.0072,4,0.0372,0.3447,465.329,341.033,0,0.2392,2,0
22,30.2953,38.5714,48.409,275.4792,0.0214,70.527,3,0.1126,-0.0024,2829.1957,2560.8039,0,0.9981,1,0
23,31.9407,38.4762,50.8378,752.5101,0.6341,70.4666,3,0.1482,0.0598,2545.0473,2090.7479,0,0.9881,1,0
24,15.665,17.7381,45.1858,195.3516,0.1558,66.2808,3,0.0507,-0.161,605.1762,346.3831,0,0.9854,1,0
25,27.1786,28.3571,37.5719,1169.8273,0.0278,65.0971,3,0.1303,0.0091,1897.4496,1804.484,0,0.9998,1,0
26,25.9243,32.3333,44.5949,44.7267,0.0211,66.1452,4,0.1525,-0.0208,2041.2871,1794.625,0,0.9175,2,1
27,32.3017,38.4762,48.3166,985.2432,0.0299,70.4651,3,0.1262,0.0415,2509.1303,1973.7185,0,1,1,0
28,13.8084,14.3571,8.7744,77.6141,0.0628,63.0308,4,0.0491,0.1015,190.4688,35.2644,0,0.5701,2,0
29,16.5363,19.619,43.1077,457.6856,0,66.2877,4,0.0235,0.0995,108.5175,0,0,0.9425,2,0
30,28.4152,31.7857,53.1031,1327.0511,0.3426,65.7328,3,0.1117,0.149,2197.5409,1931.5855,0,0.9894,1,0
31,22.9488,29.1905,44.1568,772.9076,0.1826,66.3019,3,0.1567,0.0031,1419.9588,656.1615,0,0.9994,1,0
32,21.8122,25.2857,37.4046,579.7639,0.1948,65.0784,3,0.1491,-0.0172,1321.9342,1112.5467,0,1,1,0
33,30.8873,35.4524,47.1357,428.8329,0.0588,68.1328,3,0.0972,0.0031,3623.9711,3164.8912,0,0.9983,1,0
34,18.3327,21.4762,43.4318,137.2778,0.016,66.4094,4,0.1421,0.0847,468.6501,0,0,0.8413,2,1
35,16.8397,18.7857,34.5322,109.8051,0.0732,66.2437,3,0.0472,-0.0409,872.3724,472.3918,0,0.953,1,0
36,28.3445,32.4286,40.7529,94.1369,0,66.1885,4,0.1047,-0.1405,2113.8531,1752.8386,0,0.9957,2,0
37,20.4784,23.7857,31.8608,184.2722,0.5736,65.9712,4,0.1186,0.0305,901.227,699.2376,0,0.7789,2,1
38,30.3671,33.5238,44.0552,185.2787,0.0091,66.7102,3,0.1328,0.0705,3267.7302,2893.3757,0,0.9993,1,0
39,22.7437,29.9048,53.1457,440.0394,0.1135,65.1215,3,0.1655,0.0252,1404.8986,931.4369,0,0.9921,1,0
40,15.6457,19.619,35.5669,268.0952,0.0081,66.269,4,0.0603,0.1638,55.8507,0,0,0.8299,2,0
41,17.9999,22.881,45.5119,70.3979,0.003,66.4094,4,0.0923,0.0569,492.8632,0,0,0.9258,2,0
42,29.8658,36.8095,35.748,327.6115,0.3871,69.226,3,0.1309,-0.0354,3413.4636,2897.7504,0,0.9989,1,0
43,31.5866,38.119,40.6708,514.1569,0.1059,70.208,3,0.1372,0.0588,3719.2209,3063.3244,0,1,1,0
44,13.8646,14.119,5.628,188.033,0.0244,62.8076,4,0.0415,0.0539,272.8682,88.5723,0,0.0954,2,0
45,25.414,29.6429,39.9701,319.699,0.0219,65.1765,4,0.1098,0.0054,1472.9883,1224.2811,0,0.9562,2,1
46,26.3251,30.381,38.5476,166.1525,0.1444,65.2142,4,0.1233,-0.0702,1734.2371,1529.9727,0,0.9467,2,1
47,30.0368,34.6429,40.688,98.4364,0,67.4923,4,0.0936,-0.0456,1924.9372,1673.8663,0,0.9991,2,0
48,31.7331,38.0714,38.658,1157.3405,0.0184,70.1915,3,0.1607,-0.0138,2590.6644,1939.9382,0,0.9998,1,0
49,23.2189,28.0476,37.6068,257.1618,0.0623,65.1332,4,0.1174,0.0243,1167.2427,823.3068,0,0.8799,2,1
50,17.471,22.6905,47.8657,105.3132,0.4076,66.1985,3,0.0812,0.1988,876.6548,473.1705,0,0.8822,1,1
51,35.5068,38.7857,44.295,526.3734,0.0034,70.6204,3,0.1295,-0.0947,3180.9187,2844.1247,0,1,1,0
52,22.3889,27.4286,37.3239,376.8128,0,65.0619,4,0.1492,-0.0179,682.4698,456.3013,0,0.9999,2,0
53,36.9707,42.9286,33.9345,710.719,0.6008,71.6713,3,0.1171,-0.0626,4407.1309,4028.5334,0,1,1,0
54,29.8599,34.9048,36.3859,1083.1551,0.0576,67.6348,3,0.1378,-0.1271,2090.2689,1822.44,0,1,1,0
55,27.6095,34.8095,61.0565,849.1895,0.07,67.5607,3,0.1679,0.0127,1957.3418,1381.2336,0,0.999,1,0
56,17.1596,24.2143,46.7014,211.9863,0.5024,66.18,3,0.1091,0.0867,713.2504,473.1705,0,0.8379,1,1
57,17.5545,24.0476,43.972,239.6336,0.2097,66.1402,3,0.1234,-0.0506,734.6722,440.6675,0,0.9562,1,0
58,33.9243,38.381,37.532,1086.2039,0.0169,70.4019,3,0.206,-0.0024,3016.0076,2638.7117,0,1,1,0
59,36.6803,43.7143,34.7458,768.01,0.5487,71.6711,3,0.1295,-0.0221,4319.5869,3803.453,0,1,1,0
60,38.0747,44.2143,42.5698,1193.2748,0.1398,71.6612,3,0.1468,0.0145,4322.6974,3861.5437,0,0.9998,1,0
61,27.5872,33.2619,57.6398,142.8475,0,66.5094,4,0.1644,-0.0451,1497.37,1172.6328,0,1,2,0
62,29.959,34.619,65.8637,117.2791,0,67.4675,4,0.0969,0.1057,1690.6777,1397.5646,0,1,2,0
63,26.1998,34.9524,47.6915,667.8429,0.3836,67.6693,3,0.1336,-0.0753,1886.9316,1067.5763,0,0.9957,1,0
64,38.5464,44.4524,38.0681,1007.4189,0.3478,71.6629,3,0.1079,-0.0134,4431.0065,4068.4854,0,1,1,0
65,31.1319,35.0476,41.2263,1231.6008,0.0049,67.7446,3,0.1325,0.0842,2454.9744,2140.2132,0,0.9997,1,0
66,15.2367,16.3571,15.6718,192.5138,0.0769,62.669,4,0.0947,0.0221,365.2141,94.1251,0,0.8193,2,0
67,35.9559,38.9286,35.7033,1071.4813,0.0269,70.6975,3,0.2522,-0.0152,3339.5738,3068.6608,0,1,1,0
68,24.1047,30.8571,47.5476,447.9793,0.3643,65.2769,3,0.1339,0.0576,1700.7859,1369.1371,0,0.9951,1,0
69,19.6705,21.5476,19.6105,333.2594,0.018,66.0797,4,0.1153,0.0055,308.1459,0,0,0.905,2,0
70,21.4021,26.4524,54.8201,134.0371,0,65.5532,4,0.1111,0.1485,702.7382,394.2324,0,1,2,0
71,24.084,28.119,56.4377,147.5645,0,64.9907,4,0.1287,0.0174,1008.6941,668.9651,0,0.9972,2,0
72,19.4534,21.9048,31.9391,101.1623,0.1728,66.1821,3,0.1546,0.2425,1366.0355,1067.5763,0,0.9991,1,0
73,16.029,20.4524,45.7886,138.804,0.0088,66.163,4,0.1019,0.1142,46.45,0,0,0.7395,2,0
74,36.143,40.3333,37.6387,878.4692,0.016,71.3108,3,0.2133,-0.0662,3718.5653,3461.2659,0,1,1,0
75,15.846,17.3571,16.2554,296.8794,0.1273,64.2902,3,0.0532,-0.0083,642.5084,348.1033,0,0.7628,1,0
76,24.9484,28.3333,54.4718,228.9563,0.0112,64.9779,3,0.1424,-0.0155,1892.2284,1597.2724,0,0.9978,1,0
77,35.9937,39.5476,45.4874,1387.9871,0.0824,70.9885,3,0.1167,-0.0349,3627.1328,3325.8152,0,1,1,0
78,42.3686,46.381,53.9956,1506.9697,0.4776,71.654,3,0.1414,-0.0817,4631.3822,4308.2003,0,0.9869,1,0
79,29.5887,35.0714,54.3788,796.5952,0.004,67.7629,3,0.1203,-0.0181,2422.0638,2071.5974,0,0.9999,1,0
80,22.3668,28.3095,51.3939,170.6577,0.0068,66.1728,3,0.1077,0.0897,1279.826,1041.6239,0,0.9982,1,0
81,19.9592,28.4524,43.876,434.1328,0.3457,66.0648,3,0.1242,-0.0215,926.3642,389.4776,0,0.9269,1,0
82,31.4809,36.9286,46.9469,1173.5574,0.036,69.2366,3,0.129,-0.0517,2838.2721,2394.5279,0,1,1,0
83,20.2919,27.5476,44.7746,29.5034,0.1811,66.063,4,0.1228,0.1604,526.2301,0,0,0.9839,2,1
84,26.1669,31,43.395,190.5984,0.0337,65.1238,4,0.1374,0.0193,1067.7346,736.9975,0,0.9991,2,0
85,37.7766,43.3095,37.8163,1225.7942,0.1657,71.6251,3,0.1369,0.0099,3800.1676,3310.4359,0,1,1,0
86,36.9306,44.1667,32.9177,1101.1541,0.1845,71.627,3,0.1614,-0.0267,4017.0394,3760.217,0,1,1,0
87,29.7615,33.4762,38.735,190.8207,0.2376,66.3884,4,0.1098,0.0615,1502.0549,1347.9347,0,1,2,0
88,15.924,18,32.431,69.9559,0.2604,65.9584,3,0.0857,0.1592,480.7208,171.7472,0,0.4884,1,0
89,40.6358,47.0476,40.9346,1439.1967,0.5467,71.6415,3,0.1969,0.0087,4405.7952,3956.1713,0,0.9956,1,0
90,15.6016,19.5476,31.3603,145.0241,0.1244,65.9967,3,0.0971,0.1125,465.3315,94.1251,0,0.708,1,1
91,41.7012,46.7381,77.3797,1682.1886,0.0074,71.6634,3,0.1514,-0.0448,4684.18,4385.4736,0,0.9848,1,1
92,33.7648,39.3333,37.5238,1531.3331,0.1541,70.8498,3,0.1784,0.0201,3061.6941,2638.7117,0,1,1,0
93,38.305,41.7381,43.6238,1598.1484,0.1319,71.5763,3,0.1509,0.0133,3839.552,3490.7504,0,1,1,0
94,29.6884,35,37.9507,263.0857,0.2349,67.4397,4,0.1595,0.0022,1239.3598,984.1283,0,0.9692,2,1
95,22.1174,30.1905,55.4132,479.2957,0.6857,66.0511,3,0.1272,0.0353,1133.5342,713.5242,0,0.9844,1,0
96,17.3539,21.2857,34.812,219.4497,0.0265,65.9705,4,0.1114,0.0377,168.7117,0,0,0.9422,2,0
97,21.2856,27.4524,48.3389,249.1029,0.0081,65.3672,4,0.1286,0.049,524.0273,242.4024,0,0.9984,2,0
98,33.4541,40.3095,51.591,1441.5339,0.081,71.2396,3,0.1436,-0.0386,3189.0422,2515.2898,0,1,1,0
99,42.9149,48.5,36.6755,1653.0189,0.6921,71.6235,3,0.143,-0.014,4340.2019,3325.8152,0,1,1,0
100,22.3533,30.2381,61.5021,265.1285,0.0106,65.9079,3,0.1328,0.0774,1190.0372,774.0028,0,0.9521,1,1
101,15.7019,16.9048,16.5783,148.7577,0.3471,62.4557,3,0.0644,0.0588,339.5825,101.1547,0,0.8779,1,0
102,44.224,48.4048,35.0154,1906.4426,0.3598,71.6039,3,0.1247,-0.0087,4350.2873,3941.0177,0,1,1,0
103,26.7472,31.9524,41.4381,329.5704,0.2672,65.6029,3,0.139,-0.0267,2029.5644,1432.215,0,0.9995,1,0
104,27.2082,33.8333,42.018,352.0036,0.4803,66.7109,3,0.126,-0.0209,2172.5558,1619.5437,0,1,1,0
105,18.2049,21.619,43.585,240.2006,0.2239,65.9277,3,0.1046,0.0268,706.9062,525.5657,0,0.9946,1,0
106,27.1094,30.4048,43.6309,528.2146,0.0188,64.9505,3,0.1315,-0.0826,1709.8965,1409.2923,0,1,1,0
107,17.0672,21.6667,25.3803,282.4032,0.0034,65.8071,4,0.0811,0.0486,176.5331,0,0,0.8067,2,0
108,27.6827,31.3571,35.6956,544.7736,0.3333,65.3189,3,0.1531,0.0104,2053.2899,1498.6763,0,1,1,0
109,40.676,48.0238,58.7948,2002.0442,0,71.6247,3,0.1521,-0.009,4553.5563,4179.1138,0,1,1,0
110,18.8854,23.8333,47.8221,71.5773,0.0781,65.9467,3,0.1078,0.0836,867.3847,639.3495,0,0.657,1,1
111,19.3033,30.5,48.246,133.0543,0,65.7118,4,0.1054,0.0473,242.4748,0,0,0.969,2,0
112,24.0403,31.4524,47.5061,447.0855,0,65.658,4,0.0993,-0.0243,573.2003,0,0,1,2,0
113,34.0586,40.4762,47.1631,1619.9312,0.0287,71.2754,3,0.1534,0.0291,3424.7169,2731.5662,0,1,1,0
114,16.2249,16.6429,6.7405,114.3232,0.0923,61.302,3,0.0478,-0.0461,510.2641,329.7819,0,0.9885,1,0
115,15.2965,16.4762,23.6688,108.1354,0.2931,62.225,4,0.0371,0.0304,308.2393,102.4967,0,0.7739,2,0
116,27.1574,35.119,46.8747,626.529,0,67.5262,4,0.1235,-0.0731,800.6478,0,0,1,2,0
117,24.9752,32.4762,41.1948,478.0929,0,65.6367,4,0.1235,-0.0166,633.5073,10.6204,0,0.9989,2,0
118,43.0503,48.5714,60.4292,1762.9001,0,71.5873,3,0.1444,-0.1985,4858.3495,4409.4147,0,1,1,0
119,27.0537,32.881,46.5198,618.5363,0,65.8269,4,0.0936,-0.1151,734.2114,204.2868,0,0.9994,2,0
120,24.2923,30.2857,57.9192,295.2031,0.0304,64.9078,3,0.1395,0.0236,1558.6535,1205.8082,0,0.9699,1,1
121,40.1367,48.1905,56.5394,1728.4149,0,71.6034,3,0.1027,0.0424,4591.5627,4126.4141,0,1,1,0
122,21.201,25,53.3983,118.5439,0.0152,65.3863,3,0.1027,0.0187,1225.5862,1030.44,0,0.7915,1,1
123,20.2335,24.881,49.392,287.4448,0.0385,65.7669,3,0.1351,-0.0464,943.0633,625.8719,0,0.9979,1,0
124,16.2939,17.1667,21.1641,137.2736,0.2581,64.4626,3,0.032,-0.0296,335.5228,112.404,0,0.8538,1,0
125,23.9256,28.5952,51.4098,236.5402,0,64.7568,3,0.1321,0.1681,1809.2656,1704.2817,0,0.9703,1,0
126,31.809,36.2143,21.6355,452.681,0.3176,68.5221,3,0.1666,0.0079,2628.1147,1966.325,0,1,1,0
127,27.5937,30.4524,45.5053,199.656,0.0746,64.9594,3,0.1401,-0.0669,2200.2667,2005.0607,0,0.9978,1,0
128,29.1538,36.2857,39.0236,584.8702,0.4027,68.5881,3,0.1506,0.022,2427.7703,1739.1208,0,0.9863,1,0
129,25.4261,28.8095,41.6587,318.2169,0,64.7561,3,0.0764,-0.0941,1955.0038,1866.4422,0,1,1,0
130,40.6485,48.119,49.5333,1511.8293,0.0037,71.5777,3,0.1178,-0.0484,4725.9689,4134.8603,0,1,1,0
131,30.6749,36.7143,36.6615,836.2393,0.2291,68.9312,3,0.1215,0.0317,2679.477,2200.8246,0,1,1,0
132,30.8644,36.0476,36.9412,274.7712,0.0556,68.3803,3,0.1309,-0.1091,2616.7639,2342.9887,0,1,1,0
133,38.7448,46.3095,46.473,2006.0262,0.1919,71.5476,3,0.1278,0.0151,3807.6017,3325.8152,0,1,1,0
134,40.65,46.119,41.5931,1756.2317,0.1639,71.5391,3,0.0996,-0.0353,4040.765,3663.8969,0,1,1,0
135,20.5741,27.1905,40.7383,190.07,0.3054,65.7354,3,0.1313,0.0873,986.3465,602.0933,0,0.9994,1,0
136,23.1578,26.4286,37.6173,91.6267,0.0143,64.7475,3,0.1368,0.1255,2135.8569,1981.8295,0,0.9837,1,0
137,33.2695,37.7619,28.0145,1178.7591,0.4572,69.7481,3,0.1663,0.0026,3022.1596,2458.8074,0,1,1,0
138,33.3558,37.0476,25.9035,774.332,0.2228,69.1872,3,0.1428,0.0108,2755.2925,2395.5978,0,1,1,0
139,43.3219,49.0238,42.4104,2138.2202,0.2514,71.585,3,0.1606,-0.0753,4335.2373,3651.2066,0,1,1,0
140,42.1758,48.6667,38.5635,2068.0439,0.4231,71.5662,3,0.1565,0.034,4226.681,3802.0924,0,1,1,0
141,34.4,37.0238,30.835,604.069,0.3077,69.167,3,0.1201,-0.0017,3081.8456,2701.8179,0,1,1,0
142,36.9002,38.7857,22.3215,1166.4334,0.2015,70.454,3,0.1349,-0.0163,3566.7992,3164.3373,0,1,1,0
143,40.2406,48.619,43.5764,1625.0759,0.206,71.5317,3,0.135,-0.0598,4078.5097,3368.0727,0,1,1,0
144,42.0064,49.0714,49.0387,1363.413,0.004,71.5647,3,0.1276,-0.0056,4833.172,4305.6901,0,1,1,0
145,17.3793,21.0714,43.1905,86.0485,0.3182,65.5467,3,0.0578,0.0654,494.4708,111.1531,0,0.8912,1,1
146,33.9171,39.1905,42.2266,1444.8782,0.0841,70.6798,3,0.1358,-0.0132,3334.0245,2731.5662,0,0.9999,1,0
147,18.5006,25.0238,50.527,233.9192,0,65.553,4,0.0869,0.1255,167.0628,0,0,0.9427,2,0
148,25.3153,32.3095,40.9942,532.4908,0,65.497,4,0.1223,0.0176,652.6034,0,0,0.9913,2,0
149,27.5679,29.619,35.2879,218.5006,0.0746,64.7228,3,0.099,-0.0939,2614.3307,2431.5143,0,1,1,0
150,24.811,28.6667,39.0122,101.3543,0.0234,64.739,3,0.1357,0.0406,2359.6429,2093.4332,0,0.9309,1,0
151,34.3882,37.8333,32.1585,606.375,0.0158,69.7983,3,0.1678,-0.1115,3268.0496,2742.9511,0,0.9996,1,0
152,16.6227,17.6667,17.3692,255.3094,0.2976,65.4156,4,0.0782,-0.0096,379.7408,57.5932,0,0.9021,2,0
153,40.7565,44.6667,25.3999,1379.4962,0.3163,71.5126,3,0.1497,0.0559,4239.7401,3990.5031,0,1,1,0
154,41.5518,47.6905,37.0246,1545.1734,0.2769,71.5214,3,0.1568,0.0695,4282.0772,3617.777,0,1,1,0
155,19.9243,27.119,37.3886,235.7382,0.477,65.6972,3,0.1281,0.0519,767.2026,369.5097,0,0.9909,1,0
156,24.2019,30.881,44.4641,258.4502,0.0358,64.8031,3,0.1294,0.0634,1531.8431,1309.1161,0,0.7932,1,1
157,36.9391,41.9048,37.1507,1145.252,0.4531,71.55,3,0.1743,0.1304,4174.5487,3992.3738,0,0.9996,1,0
158,24.6683,30.9524,52.8735,146.0816,0.5702,65.5512,3,0.1368,-0.0034,1208.4555,602.0933,0,1,1,0
159,25.1548,27.7857,38.5654,180.5141,0.0548,64.7229,3,0.16,0.0946,2614.0878,2437.4065,0,0.9763,1,0
160,37.9833,39.3095,19.208,1041.7752,0.0556,70.7386,3,0.1494,-0.0278,3947.3393,3666.7551,0,1,1,0
161,29.2148,35.4524,44.2869,209.0974,0,68.0011,3,0.1622,0.113,3026.7965,2622.1968,0,0.8377,1,1
162,42.8286,48.881,53.027,1225.9851,0,71.5519,3,0.1369,0.0521,4934.6537,4504.1128,0,1,1,0
163,16.1759,17.5714,20.6884,117.9024,0.1691,65.3419,4,0.0626,0.0145,240.0377,43.9989,0,0.8474,2,0
164,23.5358,31.0238,33.0198,288.4841,0.0917,65.4675,3,0.1088,-0.0622,1098.8824,533.1442,0,0.9748,1,0
165,25.5057,30.7619,38.3339,307.1158,0.0463,64.7721,3,0.1519,0.0138,1838.4214,1763.0844,0,0.6905,1,1
166,27.5474,31.0476,39.2381,460.6242,0.0088,64.8594,3,0.1336,-0.1484,1703.1342,1540.4219,0,0.7709,1,1
167,42.5664,46.5476,25.4411,1444.8837,0.0042,71.5103,3,0.1494,-0.002,4571.479,4171.4858,0,1,1,0
168,26.1923,28.8571,41.4712,72.0604,0.4359,64.7196,3,0.1235,0.0849,2861.551,2567.7442,0,0.2856,1,1
169,21.3678,29.1667,37.6325,182.0777,0,65.2672,4,0.1183,-0.0423,391.3991,0,0,0.9498,2,0
170,42.2574,46.1905,45.6459,1095.0261,0,71.5329,3,0.1563,0.0323,4964.1401,4574.9594,0,1,1,0
171,22.0033,29.2619,42.1796,404.0097,0,65.09,4,0.1184,0.0606,584.9226,116.2555,0,0.9962,2,0
172,34.1941,39.3095,34.2586,447.0894,0.1765,70.6947,3,0.1348,-0.0947,3545.0919,3066.1413,0,0.8898,1,1
173,29.7876,32.8333,52.598,165.7414,0.029,65.9816,3,0.1293,0.3755,3413.6749,3178.6372,0,0.5234,1,1
174,18.4063,20.1667,28.4419,313.1548,0.4713,65.2837,4,0.0419,0.0574,500.0689,299.4143,0,0.9568,2,0
175,18.347,22.119,41.9685,192.4424,0.0047,65.3918,3,0.1134,0.1361,948.7597,533.1442,0,0.9362,1,1
176,37.2973,40.381,20.3968,720.2018,0.3333,71.1494,3,0.1967,0.0062,3802.0071,3444.8136,0,0.9978,1,0
177,43.1404,44.619,31.209,645.2999,0.9633,71.564,3,0.1494,-0.1731,4091.6845,3938.4927,0,1,1,0
178,35.3256,40.8333,42.6106,452.1753,0.0708,71.2754,3,0.1297,-0.1006,3834.6737,3041.1404,0,0.8422,1,1
179,26.8504,30.8571,38.3082,401.3532,0.0321,64.8055,3,0.1136,-0.0285,2036.3781,1869.063,0,0.9413,1,1
180,39.9635,44.2857,37.5327,806.037,0.9031,71.5488,3,0.1179,-0.008,4354.9851,4076.015,0,1,1,0
181,25.3019,30.6667,33.312,216.7367,0.0284,64.7991,3,0.0995,0.0579,2214.0364,1909.7961,0,0.7739,1,1
182,22.7,28.2143,40.0942,658.7739,0,64.3338,4,0.1267,-0.0804,824.1317,514.8056,0,0.9982,2,0
183,42.5372,46.4762,26.8173,1308.9688,0.4968,71.4987,3,0.1444,0.0088,4653.0271,4175.5548,0,1,1,0
184,21.9885,28.5952,58.4039,232.7855,0,65.3336,3,0.1309,0.0944,1410.7499,1066.8677,0,0.9999,1,0
185,17.5599,21.4286,32.6613,36.7863,0.0125,65.4385,3,0.1062,0.0365,751.1134,95.5106,0,0.8348,1,0
186,24.9438,31.0714,60.9881,299.7244,0,64.8643,3,0.1683,0.1442,1642.8244,1459.4803,0,1,1,0
187,17.5151,19.6429,23.3627,204.806,0.0103,65.0502,4,0.0955,-0.0346,172.9465,0,0,0.9386,2,0
188,16.5172,20.1429,29.333,191.0601,0.0251,65.0942,4,0.1046,0.1986,316.6219,80.6725,0,0.8894,2,1
189,41.1517,47.2381,22.6825,1022.8917,0.585,71.48,3,0.1646,0.0174,4452.3187,3759.3766,0,1,1,0
190,26.2719,30.9286,52.5079,392.4312,0,64.8165,3,0.187,-0.0792,1864.1362,1540.4219,0,0.9883,1,0
191,18.3903,19.5952,22.8961,398.9392,0.012,64.8046,4,0.0478,0.0616,353.5719,40.8698,0,0.8998,2,0
192,42.8726,47.3571,40.786,663.5695,0.3352,71.5337,3,0.1379,0.0059,4594.9079,4363.5108,0,0.9983,1,0
193,37.3678,41.2619,31.7589,352.8028,0.36,71.3346,3,0.1517,-0.1168,4154.3804,3669.0717,0,0.9899,1,1
194,41.9406,44.6667,40.5746,283.76,0,71.5445,3,0.1186,0.0044,4018.2087,3877.2376,0,1,1,0
195,45.3952,49.7143,43.7298,1113.7147,0,71.5119,3,0.1227,-0.0551,5137.3617,4965.6252,0,1,1,0
196,34.8619,41.3333,49.0178,168.1945,0.0292,71.3451,3,0.1752,-0.0127,4007.0118,3391.8408,0,0.624,1,1
197,27.0641,34.7381,34.6893,231.605,0.0717,67.0764,3,0.1392,0.041,2499.3704,2093.4332,0,0.8539,1,1
198,29.6446,34.6429,35.5196,631.5801,0.3993,67.0006,3,0.167,0.0042,2383.2924,2035.5158,0,1,1,0
199,29.8697,35.381,36.7763,266.369,0.5319,67.671,3,0.1285,0.0057,3076.3547,2645.2389,0,0.4639,1,1
200,19.4979,25.5952,47.3064,257.5902,0.0219,65.0107,3,0.1103,-0.0479,602.494,276.3683,0,0.8798,1,1
201,16.4567,17.5,12.6789,253.8033,0.0469,64.6552,4,0.0593,-0.0207,24.9677,0,0,0.722,2,0
202,31.4531,35.9286,36.2273,343.9011,0.1592,68.0694,3,0.1387,-0.061,2831.383,2592.4189,0,0.9914,1,0
203,20.5457,24.0238,33.6592,544.4525,0.003,64.7139,4,0.091,-0.0245,683.571,208.5204,0,0.93,2,0
204,44.8605,49.1429,37.8092,821.2249,0.5541,71.5206,3,0.1351,-0.041,4847.417,4608.5847,0,1,1,0
205,31.7721,36.6667,38.5792,346.2804,0.1736,68.7086,3,0.14,-0.0614,3052.0924,2645.2389,0,0.9629,1,1
206,43.1014,48.619,46.1017,249.2368,0,71.5342,3,0.1722,-0.0423,4287.7924,3877.2376,0,0.9995,1,0
207,42.4684,48.1905,34.1009,723.4401,0.3764,71.4507,3,0.1643,0.0006,4663.2817,4180.3278,0,0.9867,1,1
208,22.8775,29.2143,51.7235,183.0012,0.0109,64.66,3,0.1467,0.211,1295.7861,1112.4312,0,0.9268,1,1
209,27.4622,35.1429,48.7555,380.3787,0.0593,67.4033,3,0.1154,0.0521,2305.3894,1785.5031,0,0.8874,1,1
210,16.3228,17.4286,22.8415,148.9747,0.0104,64.541,4,0.0534,0.0262,47.2393,0,0,0.8373,2,0
211,46.4518,49.1429,46.27,529.8377,0,71.5109,3,0.1014,-0.127,4553.5545,4221.0238,0,1,1,0
212,45.4665,49.7619,29.3234,1125.2674,0.6824,71.4685,3,0.1516,0.0039,4956.2471,4393.5802,0,1,1,0
213,22.5352,29.2857,48.9342,406.2936,0.4045,64.881,3,0.1066,-0.0056,708.6228,369.4371,0,0.8343,1,1
214,20.8203,29,53.747,288.9694,0.0443,64.8629,3,0.1317,0.1108,564.5701,264.1772,0,0.5879,1,1
215,31.9708,38.5714,35.1621,251.2616,0.1563,70.126,3,0.1271,0.042,3339.2349,2913.9902,0,0.7754,1,1
216,22.017,30.9762,42.7923,230.6287,0.4217,65.3296,3,0.1563,0.0439,1023.7053,708.1877,0,0.8772,1,1
217,18.5061,23.0476,46.7145,184.9617,0.012,64.6689,4,0.0975,0.2066,626.3293,340.4438,0,0.9682,2,0
218,24.5095,30.8333,42.3347,199.4202,0,64.4459,3,0.0769,0.1433,1689.3943,1302.4872,0,0.8373,1,1
